14653, 81, 0, 0, 0, 20, 15, 5, 5, 0, 0, 0, 0, 0, 0, 0, 5, 25, 2, 5, 0, 0, 0, 231
135, 81367, 1021, 0, 0, 0, 35, 20, 20, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
0, 1172, 218466, 2164, 10, 20, 25, 20, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2416, 761792, 11177, 10, 20, 25, 15, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 11521, 8023686, 126179, 30, 20, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 126562, 39919464, 386273, 20, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 5, 386531, 63277902, 375260, 15, 0, 10, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 20, 375240, 44998086, 195010, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0
0, 0, 0, 0, 0, 23, 39, 194766, 20424472, 90415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 5, 5, 20, 40, 90129, 8785331, 38624, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0
0, 0, 0, 0, 0, 10, 39, 21, 5, 38426, 4747773, 25253, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 10, 15, 16, 5, 0, 25121, 3586627, 22046, 0, 0, 10, 5, 5, 10, 5, 5, 0, 0, 0
0, 0, 0, 0, 5, 5, 5, 19, 10, 0, 5, 22017, 3058738, 18564, 0, 0, 0, 10, 20, 5, 0, 0, 0, 0
0, 0, 0, 0, 5, 0, 5, 5, 5, 0, 0, 0, 18624, 3182631, 22271, 0, 0, 10, 35, 15, 5, 0, 0, 0
0, 0, 0, 0, 0, 5, 5, 5, 5, 0, 0, 0, 0, 22425, 3911188, 31708, 5, 14, 31, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 31925, 7412291, 72584, 14, 30, 15, 10, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 72860, 19557905, 189779, 10, 28, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190014, 46958148, 400438, 42, 5, 0, 0, 0
0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 400484, 65986341, 403626, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 10, 40, 403396, 40923458, 125351, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 21, 15, 124967, 8144753, 11120, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 10, 29, 25, 15, 10774, 656123, 2403, 0
0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 20, 5, 35, 12, 0, 2157, 182177, 863
276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24, 29, 28, 0, 0, 716, 79567
