13979, 114, 0, 0, 0, 132, 99, 33, 33, 0, 0, 0, 0, 0, 0, 0, 33, 164, 12, 33, 0, 0, 0, 415
420, 79454, 2210, 0, 0, 0, 222, 132, 132, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0
0, 3052, 213870, 4408, 66, 132, 137, 149, 7, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 5823, 743400, 25740, 63, 148, 154, 99, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 27669, 7832231, 301139, 198, 143, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 303286, 39210174, 918700, 132, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 33, 920168, 62229516, 889813, 99, 0, 66, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 129, 889759, 44213136, 465247, 0, 33, 0, 0, 0, 0, 33, 0, 0, 0, 33, 0, 0, 0, 0
0, 0, 0, 0, 0, 146, 263, 463910, 20030568, 214828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 33, 33, 125, 227, 213225, 8607994, 92461, 0, 0, 0, 0, 0, 0, 0, 33, 33, 0, 0, 0, 0
0, 0, 0, 0, 0, 55, 246, 190, 33, 91322, 4659920, 59733, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 66, 99, 115, 33, 0, 58997, 3522308, 51998, 0, 0, 66, 33, 33, 66, 33, 33, 0, 0, 0
0, 0, 0, 0, 33, 33, 33, 100, 70, 0, 33, 51856, 3002548, 44466, 0, 0, 0, 66, 132, 33, 0, 0, 0, 0
0, 0, 0, 0, 33, 0, 33, 33, 33, 0, 0, 0, 44806, 3125436, 52820, 0, 0, 66, 231, 87, 33, 0, 0, 0
0, 0, 0, 0, 0, 33, 33, 33, 33, 0, 0, 0, 0, 53690, 3836709, 74494, 58, 82, 215, 12, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 1, 0, 75744, 7267511, 173146, 75, 198, 99, 66, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 174713, 19192899, 452699, 66, 178, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 453985, 46137195, 957150, 284, 33, 0, 0, 0
0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 33, 0, 0, 0, 33, 957420, 64871005, 961943, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 66, 264, 960621, 40193225, 298050, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 66, 135, 111, 295862, 7957501, 27155, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 66, 195, 165, 99, 25187, 637412, 6227, 0
0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 33, 0, 0, 132, 33, 221, 100, 0, 4833, 177560, 2334
665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 152, 200, 174, 0, 0, 1509, 77912
