14315, 114, 0, 0, 0, 68, 51, 17, 17, 0, 0, 0, 0, 0, 0, 0, 17, 85, 6, 17, 0, 0, 0, 340
276, 80380, 1675, 0, 0, 0, 119, 68, 68, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0
0, 2126, 216002, 3470, 34, 68, 77, 76, 0, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 4226, 751892, 19087, 34, 68, 85, 51, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 20115, 7922558, 218569, 102, 68, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 219708, 39543499, 669031, 68, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 17, 669806, 62722221, 647583, 51, 0, 34, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 68, 647541, 44583113, 337597, 0, 17, 0, 0, 0, 0, 17, 0, 0, 0, 17, 0, 0, 0, 0
0, 0, 0, 0, 0, 73, 137, 336881, 20215473, 157152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 17, 17, 70, 121, 156301, 8690246, 67358, 0, 0, 0, 0, 0, 0, 0, 17, 17, 0, 0, 0, 0
0, 0, 0, 0, 0, 31, 126, 87, 17, 66762, 4701040, 43452, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 34, 51, 60, 17, 0, 43060, 3552422, 38100, 0, 0, 34, 17, 17, 34, 17, 17, 0, 0, 0
0, 0, 0, 0, 17, 17, 17, 55, 34, 0, 17, 38023, 3028762, 32342, 0, 0, 0, 34, 68, 17, 0, 0, 0, 0
0, 0, 0, 0, 17, 0, 17, 17, 17, 0, 0, 0, 32522, 3152317, 38490, 0, 0, 34, 119, 44, 17, 0, 0, 0
0, 0, 0, 0, 0, 17, 17, 17, 17, 0, 0, 0, 0, 38949, 3871590, 54597, 27, 39, 114, 7, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 55257, 7335462, 125909, 42, 102, 51, 34, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 126739, 19364457, 329242, 34, 98, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 329935, 46522047, 696508, 140, 17, 0, 0, 0
0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 17, 0, 0, 0, 17, 696652, 65394718, 699045, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 34, 136, 698347, 40537573, 216153, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 34, 71, 52, 215000, 8046204, 19501, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 34, 99, 85, 51, 18461, 646338, 4299, 0
0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17, 0, 0, 68, 17, 119, 45, 0, 3561, 179856, 1579
473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 80, 101, 91, 0, 0, 1141, 78742
